STN,YYYYMMDD,   FG,  FHX,  FHN,  FXX
  380,20040710,   48,   80,   20,  130
  380,20040711,   43,   70,   20,  110
  380,20040712,   36,   50,   20,   90
  380,20040713,   31,   40,   20,   80
  380,20040714,   57,   90,   30,  140
  380,20040715,   46,   60,   30,  100
  380,20040716,   38,   60,   10,  110
  380,20040717,   31,   70,   10,  260
  380,20040718,   29,   60,   10,  100
  380,20040719,   34,   50,   20,   80
  380,20040720,   21,   40,   10,   60
  380,20040721,   23,   40,   10,   80
  380,20040722,   21,   60,    0,  150
  380,20040723,   35,   60,   10,   90
  380,20040724,   18,   30,   10,   70
  380,20040725,   32,   50,   10,   80
  380,20040726,   34,   60,   10,  170
  380,20040727,   18,   30,    0,   60
  380,20040728,   27,   40,    0,   90
  380,20040729,   38,   60,   20,  100
  380,20040730,   25,   40,   10,   70
  380,20040731,   19,   30,   10,   70
  380,20040801,   23,   40,   10,   70
  380,20040802,   27,   40,   10,   70
  380,20040803,   24,   30,   10,   60
  380,20040804,   18,   40,   10,   60
  380,20040805,   31,   40,   20,   80
  380,20040806,   30,   60,   10,   90
  380,20040807,   26,   50,   10,   90
  380,20040808,   29,   50,   10,   90
  380,20040809,   45,   60,   30,   90
  380,20040810,   40,   60,   10,  110
  380,20040811,   31,   50,   10,   80
  380,20040812,   40,   70,   20,  120
  380,20040813,   66,  100,   40,  150
  380,20040814,   41,   80,   20,  110
  380,20040815,   28,   50,   10,   80
  380,20040816,   34,   70,   10,  100
  380,20040817,   39,   60,   10,  100
  380,20040818,   52,   70,   20,  180
  380,20040819,   80,  130,   20,  210
  380,20040820,   58,  100,   30,  150
  380,20040821,   35,   70,   10,  100
  380,20040822,   25,   40,   20,   70
  380,20040823,   31,   60,   10,  100
  380,20040824,   59,  100,   30,  160
  380,20040825,   59,   80,   40,  140
  380,20040826,   46,   70,   20,  110
  380,20040827,   65,   90,   40,  160
  380,20040828,   28,   40,   10,   80
  380,20040829,   51,   60,   20,  100
  380,20040830,   64,   90,   30,  160
  380,20040831,   41,   60,   10,  110
  380,20040901,   19,   30,   10,   50
  380,20040902,   30,   50,   10,   90
  380,20040903,   23,   30,   10,   60
  380,20040904,   19,   30,   10,   40
  380,20040905,   23,   40,   10,   70
  380,20040906,   32,   40,   10,   80
  380,20040907,   41,   60,    0,  110
  380,20040908,   39,   50,   30,   80
  380,20040909,   45,   70,   30,  110
  380,20040910,   38,   80,   10,  130
  380,20040911,   51,   80,   20,  140
  380,20040912,   70,   90,   40,  140
  380,20040913,   63,   90,   40,  180
  380,20040914,   73,  110,   40,  190
  380,20040915,   48,   80,   20,  130
  380,20040916,   22,   30,   10,   50
  380,20040917,   31,   50,   20,   80
  380,20040918,   49,   70,   30,  110
  380,20040919,   41,   70,   20,  100
  380,20040920,   85,  120,   30,  190
  380,20040921,   80,  110,   50,  160
  380,20040922,   75,   90,   20,  150
  380,20040923,   46,   70,   20,  140
  380,20040924,   40,   60,   30,  100
  380,20040925,   42,   70,   30,  100
  380,20040926,   31,   50,   10,   80
  380,20040927,   43,   60,   20,   80
  380,20040928,   57,   80,   30,  120
  380,20040929,   38,   70,   10,  110
  380,20040930,   20,   30,   10,   50
  380,20041001,   27,   40,   10,   70
  380,20041002,   48,   70,   20,  110
  380,20041003,   45,   70,   20,  100
  380,20041004,   43,   80,   10,  140
  380,20041005,   49,   70,   20,  120
  380,20041006,   52,   80,   30,  120
  380,20041007,   42,   80,   10,  120
  380,20041008,   17,   30,   10,   50
  380,20041009,   33,   50,   20,   90
  380,20041010,   43,   80,   30,  120
  380,20041011,   60,  100,   30,  150
  380,20041012,   38,   50,   20,   80
  380,20041013,   40,   50,   20,   90
  380,20041014,   54,   80,   40,  120
  380,20041015,   42,   60,   10,  100
  380,20041016,   42,   50,   30,  100
  380,20041017,   55,   70,   40,  140
  380,20041018,   54,   80,   30,  130
  380,20041019,   28,   40,   20,   60
  380,20041020,   48,   80,   20,  160
  380,20041021,   75,  110,   50,  230
  380,20041022,   63,   90,   40,  140
  380,20041023,   71,  100,   50,  180
  380,20041024,   50,   60,   30,  110
  380,20041025,   78,  110,   40,  190
  380,20041026,   25,   40,   10,   60
  380,20041027,   38,   60,   10,  110
  380,20041028,   39,   60,   20,   90
  380,20041029,   20,   30,   10,   70
  380,20041030,   13,   20,   10,   30
  380,20041031,   32,   50,   10,   80
  380,20041101,   38,   50,   30,   90
  380,20041102,   31,   40,   10,   70
  380,20041103,   16,   30,   10,   40
  380,20041104,   26,   50,   10,   70
  380,20041105,   34,   50,   20,   80
  380,20041106,   31,   50,   10,   70
  380,20041107,   20,   30,   10,   60
  380,20041108,   23,   30,   20,   50
  380,20041109,   21,   30,   10,   50
  380,20041110,   35,   60,   10,   90
  380,20041111,   23,   40,   10,   60
  380,20041112,   46,   80,   10,  120
  380,20041113,   33,   60,   20,  140
  380,20041114,   18,   30,   10,   40
  380,20041115,   43,   60,   20,   90
  380,20041116,   55,   80,   40,  120
  380,20041117,   83,  100,   70,  150
  380,20041118,   66,  110,   20,  170
  380,20041119,   52,  100,   30,  160
  380,20041120,   46,   70,   20,  100
  380,20041121,   45,   70,   30,  110
  380,20041122,   74,  100,   50,  170
  380,20041123,   34,   60,   10,   90
  380,20041124,   16,   30,   10,   40
  380,20041125,   16,   60,    0,   90
  380,20041126,   59,   70,   40,  100
  380,20041127,   39,   50,   30,   80
  380,20041128,   38,   50,   20,   90
  380,20041129,   16,   30,    0,   50
  380,20041130,   25,   50,   10,   70
  380,20041201,   10,   20,    0,   40
  380,20041202,   14,   30,    0,   40
  380,20041203,   14,   30,    0,   40
  380,20041204,   20,   30,    0,   50
  380,20041205,   37,   50,   30,   80
  380,20041206,   33,   40,   20,   60
  380,20041207,   22,   50,   10,   70
  380,20041208,   28,   40,   20,   60
  380,20041209,   36,   60,   10,   90
  380,20041210,   19,   30,   10,   50
  380,20041211,   24,   40,    0,   70
  380,20041212,   32,   50,   10,   80
  380,20041213,   17,   20,   10,   50
  380,20041214,   22,   40,   10,   50
  380,20041215,   54,   70,   40,  110
  380,20041216,   65,   90,   40,  140
  380,20041217,   66,  100,   50,  160
  380,20041218,   59,   90,   30,  160
  380,20041219,   30,   50,   10,  100
  380,20041220,   18,   50,   10,   70
  380,20041221,   29,   50,   20,   80
  380,20041222,   75,  100,   50,  160
  380,20041223,   79,  100,   50,  150
  380,20041224,   85,  120,   60,  190
  380,20041225,   56,  110,   20,  200
  380,20041226,   18,   40,   10,   70
  380,20041227,   19,   30,   10,   60
  380,20041228,   63,   90,   40,  170
  380,20041229,   38,   60,   30,  100
  380,20041230,   61,   80,   50,  130
  380,20041231,   64,   80,   30,  120
  380,20050101,   57,  110,   20,  190
  380,20050102,   68,  100,   50,  170
  380,20050103,   70,   90,   60,  130
  380,20050104,   94,  110,   80,  160
  380,20050105,   62,   80,   40,  130
  380,20050106,   65,   90,   40,  130
  380,20050107,   93,  110,   80,  190
  380,20050108,  103,  130,   70,  210
  380,20050109,   73,   80,   60,  130
  380,20050110,   74,   90,   60,  140
  380,20050111,   73,  100,   50,  160
  380,20050112,   63,   80,   50,  120
  380,20050113,   54,   70,   30,  120
  380,20050114,   25,   40,   10,   50
  380,20050115,   18,   30,   10,   40
  380,20050116,   32,   60,   10,   80
  380,20050117,   68,   90,   50,  140
  380,20050118,   67,   90,   40,  150
  380,20050119,   59,  100,   50,  150
  380,20050120,   94,  120,   70,  200
  380,20050121,   65,   90,   40,  220
  380,20050122,   34,   50,   20,   80
  380,20050123,   37,   60,   10,  120
  380,20050124,   47,   70,   20,  120
  380,20050125,   46,   70,   10,  110
  380,20050126,   56,   70,   10,  110
  380,20050127,   25,   50,   10,   70
  380,20050128,   18,   30,    0,   50
  380,20050129,   24,   40,   10,   60
  380,20050130,   35,   60,   20,  100
  380,20050131,   50,   80,   20,  130
  380,20050201,   44,   70,   30,  120
  380,20050202,   38,   50,   20,   90
  380,20050203,   27,   40,   10,   80
  380,20050204,   22,   40,   10,   50
  380,20050205,   31,   50,   20,   80
  380,20050206,   27,   40,   10,   70
  380,20050207,   28,   40,   20,   60
  380,20050208,   23,   40,    0,   60
  380,20050209,   53,   80,   40,  130
  380,20050210,   92,  100,   80,  150
  380,20050211,   44,   80,   20,  120
  380,20050212,   97,  140,   60,  210
  380,20050213,   63,   90,   30,  180
  380,20050214,   56,   80,   30,  140
  380,20050215,   71,  100,   50,  140
  380,20050216,   53,   70,   40,  110
  380,20050217,   23,   40,   10,   90
  380,20050218,   45,   80,    0,  110
  380,20050219,   35,   50,   20,  100
  380,20050220,   33,   40,   20,   90
  380,20050221,   29,   50,   10,   90
  380,20050222,   59,   70,   40,  130
  380,20050223,   28,   40,   10,   60
  380,20050224,   33,   40,   20,   70
  380,20050225,   23,   40,   10,   80
  380,20050226,   25,   70,   10,  110
  380,20050227,   60,   80,   40,  130
  380,20050228,   25,   40,   10,   60
  380,20050301,   64,   80,   50,  130
  380,20050302,   52,   80,   10,  130
  380,20050303,   43,   70,   20,  110
  380,20050304,   37,   60,   10,   90
  380,20050305,   26,   50,   10,   80
  380,20050306,   44,   60,   30,   90
  380,20050307,   32,   40,   20,   80
  380,20050308,   39,   50,   30,   90
  380,20050309,   35,   50,   20,   90
  380,20050310,   21,   40,    0,   70
  380,20050311,   83,  110,   40,  160
  380,20050312,   55,   80,   30,  160
  380,20050313,   50,   80,   40,  130
  380,20050314,   35,   50,   20,   80
  380,20050315,   53,   90,   30,  120
  380,20050316,   71,   90,   50,  140
  380,20050317,   85,  110,   60,  180
  380,20050318,   56,   80,   20,  130
  380,20050319,   23,   40,   10,   50
  380,20050320,   32,   40,   20,   60
  380,20050321,   49,   80,   30,  100
  380,20050322,   44,   70,   20,  130
  380,20050323,   28,   50,   10,   90
  380,20050324,   32,   60,   10,  100
  380,20050325,   26,   40,   10,  100
  380,20050326,   21,   30,   10,   60
  380,20050327,   23,   30,   20,   60
  380,20050328,   29,   50,   10,   80
  380,20050329,   23,   40,   10,   70
  380,20050330,   23,   50,    0,   70
  380,20050331,   17,   30,   10,   50
  380,20050401,   30,   60,   10,   80
  380,20050402,   30,   50,   10,   70
  380,20050403,   33,   50,   10,   80
  380,20050404,   52,   80,   30,  140
  380,20050405,   35,   50,   20,   90
  380,20050406,   58,   90,   20,  160
  380,20050407,   80,  120,   40,  190
  380,20050408,   50,   70,   30,  110
  380,20050409,   55,   80,   40,  140
  380,20050410,   39,   50,   20,   80
  380,20050411,   14,   30,    0,   40
  380,20050412,   12,   20,   10,   40
  380,20050413,   45,   70,   20,  120
  380,20050414,   38,   60,   10,  100
  380,20050415,   42,   90,   10,  140
  380,20050416,   40,   60,   20,   90
  380,20050417,   30,   40,   20,   60
  380,20050418,   38,   70,   10,  110
  380,20050419,   15,   30,   10,   50
  380,20050420,   24,   50,   10,   80
  380,20050421,   32,   50,   10,   90
  380,20050422,   23,   40,   10,   70
  380,20050423,   28,   60,   10,   90
  380,20050424,   28,   60,   10,   90
  380,20050425,   33,   40,   20,   80
  380,20050426,   45,   70,   30,  110
  380,20050427,   59,   80,   20,  150
  380,20050428,   33,   50,   20,   90
  380,20050429,   28,   60,   10,   90
  380,20050430,   18,   30,   10,   90
  380,20050501,   31,   50,   20,   80
  380,20050502,   30,   60,   10,  170
  380,20050503,   38,   60,   10,  130
  380,20050504,   38,   50,   30,   90
  380,20050505,   43,   70,   20,  110
  380,20050506,   44,   70,   20,  140
  380,20050507,   57,   90,   40,  180
  380,20050508,   44,   70,   20,  160
  380,20050509,   42,   70,   20,  120
  380,20050510,   29,   50,   20,  120
  380,20050511,   28,   40,   10,   80
  380,20050512,   46,   60,   20,  110
  380,20050513,   48,   70,   30,  100
  380,20050514,   42,   60,   30,  100
  380,20050515,   32,   60,   10,   90
  380,20050516,   31,   60,   10,   90
  380,20050517,   36,   60,   20,   80
  380,20050518,   20,   30,   10,   80
  380,20050519,   41,   60,   20,  100
  380,20050520,   38,   70,   20,  120
  380,20050521,   44,   80,   10,  130
  380,20050522,   46,   70,   20,  110
  380,20050523,   46,   70,   20,  130
  380,20050524,   47,   70,   30,  120
  380,20050525,   30,   50,   10,   90
  380,20050526,   35,   70,   10,  110
  380,20050527,   24,   40,   10,   70
  380,20050528,   44,   60,   20,   90
  380,20050529,   35,   70,   10,  110
  380,20050530,   33,   70,   10,  110
  380,20050531,   34,   60,   10,   90
  380,20050601,   17,   30,   10,   60
  380,20050602,   41,   70,   10,  110
  380,20050603,   44,   70,   20,  170
  380,20050604,   69,  100,   40,  150
  380,20050605,   53,   70,   20,  130
  380,20050606,   44,   60,   20,   90
  380,20050607,   40,   60,   30,   90
  380,20050608,   30,   40,   20,   90
  380,20050609,   23,   40,   10,   70
  380,20050610,   30,   60,   10,   90
  380,20050611,   30,   40,   20,   80
  380,20050612,   38,   60,   20,  100
  380,20050613,   38,   60,   10,  100
  380,20050614,   29,   50,   10,   90
  380,20050615,   38,   70,   10,  110
  380,20050616,   50,   60,   30,  130
  380,20050617,   39,   60,   10,  100
  380,20050618,   29,   40,   10,   70
  380,20050619,   28,   40,   20,   90
  380,20050620,   21,   30,   10,   70
  380,20050621,   34,   50,   20,   90
  380,20050622,   23,   40,   10,   70
  380,20050623,   22,   30,   10,   60
  380,20050624,   30,   50,   10,   80
  380,20050625,   43,   70,   30,  110
  380,20050626,   31,   40,   30,   80
  380,20050627,   27,   40,   20,   70
  380,20050628,   40,   60,   20,  110
  380,20050629,   30,   50,   10,   90
  380,20050630,   33,   70,   10,  150
  380,20050701,   50,   70,   30,  120
  380,20050702,   29,   40,   10,   70
  380,20050703,   18,   30,   10,   60
  380,20050704,   55,   90,   20,  220
  380,20050705,   43,   70,   10,  130
  380,20050706,   47,   70,   20,  140
  380,20050707,   30,   60,   10,  100
  380,20050708,   16,   50,   10,   90
  380,20050709,   28,   50,    0,   80
  380,20050710,   46,   80,   20,  120
  380,20050711,   43,   60,   20,  100
  380,20050712,   33,   50,   20,   70
  380,20050713,   30,   40,   20,   80
  380,20050714,   17,   30,   10,   70
  380,20050715,   35,   60,   10,  110
  380,20050716,   24,   50,    0,   80
  380,20050717,   20,   30,   10,   60
  380,20050718,   28,   60,   10,  100
  380,20050719,   64,   80,   50,  150
  380,20050720,   70,   90,   30,  160
  380,20050721,   51,   70,   30,  110
  380,20050722,   40,   50,   30,   90
  380,20050723,   33,   50,   10,   90
  380,20050724,   30,   50,   10,   80
  380,20050725,   50,   80,   30,  140
  380,20050726,   26,   50,   10,   80
  380,20050727,   26,   50,   10,   80
  380,20050728,   35,   60,   10,  110
  380,20050729,   35,   80,   10,  140
  380,20050730,   46,   70,   30,  120
  380,20050731,   47,  100,   10,  150
  380,20050801,   22,   30,   10,   60
  380,20050802,   30,   50,    0,   90
  380,20050803,   35,   70,   10,  150
  380,20050804,   31,   50,   10,   90
  380,20050805,   50,   80,   20,  120
  380,20050806,   40,   70,   20,  150
  380,20050807,   32,   50,   20,  130
  380,20050808,   34,   50,   20,   90
  380,20050809,   37,   50,   20,  100
  380,20050810,   33,   40,   20,   80
  380,20050811,   28,   50,   20,   80
  380,20050812,   36,   60,   20,  100
  380,20050813,   33,   50,   10,   90
  380,20050814,   46,   80,   30,  140
  380,20050815,   44,   70,   20,  120
  380,20050816,   21,   30,   10,   50
  380,20050817,   32,   50,   20,   90
  380,20050818,   32,   60,   10,   90
  380,20050819,   33,   80,   20,  130
  380,20050820,   36,   60,   10,  110
  380,20050821,   28,   40,   10,   70
  380,20050822,   21,   30,   10,   50
  380,20050823,   28,   50,   10,   90
  380,20050824,   43,   70,   10,  110
  380,20050825,   48,   70,   30,  130
  380,20050826,   57,   80,   30,  140
  380,20050827,   30,   50,   10,   80
  380,20050828,   17,   30,   10,   60
  380,20050829,   18,   20,   10,   50
  380,20050830,   30,   50,   10,   80
  380,20050831,   33,   50,   10,   80
  380,20050901,   40,   70,   20,  120
